season,game_id,team_id,team_name,date,ft_pct_mean,fg_made_sum,fg_made_mean,fg_attempted_sum,fg_attempted_mean,three_made_sum,three_made_mean,three_attempted_sum,three_attempted_mean,ft_made_sum,ft_made_mean,ft_attempted_sum,ft_attempted_mean,minutes_sum,minutes_mean,minutes_max,points_sum,points_mean,points_std,points_max,assists_sum,assists_mean,assists_std,assists_max,total_rebounds_sum,total_rebounds_mean,total_rebounds_std,total_rebounds_max,offensive_reb_sum,offensive_reb_mean,defensive_reb_sum,defensive_reb_mean,steals_sum,steals_mean,blocks_sum,blocks_mean,turnovers_sum,turnovers_mean,personal_fouls_sum,personal_fouls_mean,plus_minus_sum,plus_minus_mean,fg_pct_mean,three_pct_mean,assist_to_turnover_ratio,three_point_rate,offensive_reb_rate,true_shooting_pct,team_won
2021,8792,38,Toronto Raptors,2021-10-20T23:30:00.000Z,57.5,30.0,3.0,97.0,9.7,7.0,0.7,34.0,3.4,16.0,1.6,22.0,2.2,239.95,23.994999999999997,34.71666666666667,83.0,8.3,2.7507574714370344,12.0,14.0,1.4,1.505545305418162,4.0,54.0,5.4,3.0258148581093915,10.0,19.0,1.9,35.0,3.5,10.0,1.0,4.0,0.4,19.0,1.9,21.0,2.1,-75.0,-7.5,35.87,23.330000000000002,0.7368421052631579,0.23333333333333334,0.35185185185185186,0.38901387326584175,0
2021,8792,41,Washington Wizards,2021-10-20T23:30:00.000Z,43.339999999999996,36.0,3.6,81.0,8.1,5.0,0.5,27.0,2.7,21.0,2.1,26.0,2.6,239.98333333333335,23.998333333333335,34.63333333333333,98.0,9.8,7.885288693369303,23.0,20.0,2.0,1.8856180831641267,6.0,51.0,5.1,4.306326095924976,15.0,7.0,0.7,44.0,4.4,14.0,1.4,8.0,0.8,21.0,2.1,17.0,1.7,75.0,7.5,46.8,15.89,0.9523809523809523,0.1388888888888889,0.13725490196078433,0.5300735612289053,1
2021,8793,7,Cleveland Cavaliers,2021-10-21T00:00:00.000Z,60.1888888888889,47.0,5.222222222222222,93.0,10.333333333333334,14.0,1.5555555555555556,38.0,4.222222222222222,13.0,1.4444444444444444,18.0,2.0,239.95,26.66111111111111,38.3,121.0,13.444444444444445,6.064468466220084,25.0,38.0,4.222222222222222,4.236088342379611,12.0,36.0,4.0,3.0413812651491097,9.0,7.0,0.7777777777777778,29.0,3.2222222222222223,6.0,0.6666666666666666,5.0,0.5555555555555556,10.0,1.1111111111111112,17.0,1.8888888888888888,-55.0,-6.111111111111111,52.166666666666664,31.644444444444446,3.8,0.2978723404255319,0.19444444444444445,0.5994847403884265,0
2021,8793,19,Memphis Grizzlies,2021-10-21T00:00:00.000Z,40.0,53.0,5.3,100.0,10.0,14.0,1.4,33.0,3.3,12.0,1.2,12.0,1.2,240.0,24.0,33.6,132.0,13.2,10.46475566418591,37.0,28.0,2.8,1.8737959096740262,6.0,53.0,5.3,3.560586718193756,14.0,13.0,1.3,40.0,4.0,8.0,0.8,8.0,0.8,10.0,1.0,15.0,1.5,55.0,5.5,56.45,35.25,2.8,0.2641509433962264,0.24528301886792453,0.6268996960486322,1
2021,8846,21,Milwaukee Bucks,2021-10-28T00:00:00.000Z,32.07272727272727,39.0,3.5454545454545454,95.0,8.636363636363637,14.0,1.2727272727272727,51.0,4.636363636363637,16.0,1.4545454545454546,21.0,1.9090909090909092,239.95,21.813636363636363,34.88333333333333,108.0,9.818181818181818,11.187655534723813,40.0,22.0,2.0,2.32379000772445,7.0,43.0,3.909090909090909,4.3463673442208135,16.0,13.0,1.1818181818181819,30.0,2.727272727272727,10.0,0.9090909090909091,3.0,0.2727272727272727,8.0,0.7272727272727273,18.0,1.6363636363636365,-25.0,-2.272727272727273,32.39090909090909,22.61818181818182,2.75,0.358974358974359,0.3023255813953488,0.5180353031465849,0
2021,8846,22,Minnesota Timberwolves,2021-10-28T00:00:00.000Z,43.0,43.0,4.3,91.0,9.1,13.0,1.3,45.0,4.5,14.0,1.4,17.0,1.7,240.0,24.0,38.4,113.0,11.3,10.79145752693099,29.0,29.0,2.9,2.514402955419481,7.0,49.0,4.9,4.408325456829762,13.0,10.0,1.0,39.0,3.9,5.0,0.5,4.0,0.4,17.0,1.7,20.0,2.0,25.0,2.5,42.13,20.72,1.7058823529411764,0.3023255813953488,0.20408163265306123,0.5737205523964256,1
2021,8847,17,Los Angeles Lakers,2021-10-28T00:00:00.000Z,35.239999999999995,46.0,4.6,92.0,9.2,11.0,1.1,35.0,3.5,12.0,1.2,14.0,1.4,239.96666666666667,23.996666666666666,36.56666666666667,115.0,11.5,8.3166499665831,30.0,29.0,2.9,4.0947120370871835,13.0,40.0,4.0,4.055175020198813,14.0,10.0,1.0,30.0,3.0,8.0,0.8,2.0,0.2,17.0,1.7,22.0,2.2,-40.0,-4.0,58.620000000000005,24.25,1.7058823529411764,0.2391304347826087,0.25,0.5857783211083945,0
2021,8847,25,Oklahoma City Thunder,2021-10-28T00:00:00.000Z,34.36153846153846,43.0,3.3076923076923075,86.0,6.615384615384615,15.0,1.1538461538461537,37.0,2.8461538461538463,22.0,1.6923076923076923,29.0,2.230769230769231,239.95000000000002,18.45769230769231,37.68333333333333,123.0,9.461538461538462,9.216067351961868,27.0,21.0,1.6153846153846154,2.9022537661405354,10.0,42.0,3.230769230769231,2.712742958515303,9.0,10.0,0.7692307692307693,32.0,2.4615384615384617,8.0,0.6153846153846154,3.0,0.23076923076923078,15.0,1.1538461538461537,16.0,1.2307692307692308,40.0,3.076923076923077,40.91538461538461,26.446153846153848,1.4,0.3488372093023256,0.23809523809523808,0.6227217496962333,1
2021,8848,28,Phoenix Suns,2021-10-28T02:00:00.000Z,45.83,42.0,4.2,93.0,9.3,6.0,0.6,22.0,2.2,17.0,1.7,24.0,2.4,239.96666666666667,23.996666666666666,36.516666666666666,107.0,10.7,9.357706271660096,31.0,23.0,2.3,3.093002855909879,8.0,56.0,5.6,6.32806798671162,21.0,14.0,1.4,42.0,4.2,6.0,0.6,6.0,0.6,11.0,1.1,16.0,1.6,-15.0,-1.5,45.160000000000004,18.69,2.090909090909091,0.14285714285714285,0.25,0.5166087292390884,0
2021,8848,30,Sacramento Kings,2021-10-28T02:00:00.000Z,49.21111111111111,42.0,4.666666666666667,95.0,10.555555555555555,15.0,1.6666666666666667,38.0,4.222222222222222,11.0,1.2222222222222223,15.0,1.6666666666666667,239.96666666666667,26.662962962962965,38.7,110.0,12.222222222222221,8.92717449389472,26.0,28.0,3.111111111111111,2.8037673068767868,10.0,40.0,4.444444444444445,3.678012748452318,12.0,8.0,0.8888888888888888,32.0,3.5555555555555554,7.0,0.7777777777777778,6.0,0.6666666666666666,11.0,1.2222222222222223,20.0,2.2222222222222223,15.0,1.6666666666666667,43.51111111111111,31.32222222222222,2.5454545454545454,0.35714285714285715,0.2,0.5413385826771654,1
2021,8849,19,Memphis Grizzlies,2021-10-28T02:00:00.000Z,25.333333333333332,35.0,2.3333333333333335,96.0,6.4,17.0,1.1333333333333333,50.0,3.3333333333333335,9.0,0.6,19.0,1.2666666666666666,240.0,16.0,31.85,96.0,6.4,5.382511362870363,19.0,27.0,1.8,2.6779523094014523,10.0,50.0,3.3333333333333335,3.086066999241838,9.0,21.0,1.4,29.0,1.9333333333333333,9.0,0.6,3.0,0.2,21.0,1.4,25.0,1.6666666666666667,-100.0,-6.666666666666667,38.86666666666667,32.53333333333333,1.2857142857142858,0.4857142857142857,0.42,0.45994633959371406,0
2021,8849,29,Portland Trail Blazers,2021-10-28T02:00:00.000Z,42.04545454545455,39.0,3.5454545454545454,84.0,7.636363636363637,15.0,1.3636363636363635,36.0,3.272727272727273,23.0,2.090909090909091,31.0,2.8181818181818183,239.98333333333332,21.816666666666666,32.416666666666664,116.0,10.545454545454545,8.140806303599618,25.0,22.0,2.0,3.03315017762062,10.0,48.0,4.363636363636363,2.2033033051637387,8.0,13.0,1.1818181818181819,35.0,3.1818181818181817,11.0,1.0,6.0,0.5454545454545454,13.0,1.1818181818181819,20.0,1.8181818181818181,100.0,9.090909090909092,49.28181818181818,25.2,1.6923076923076923,0.38461538461538464,0.2708333333333333,0.594018844735764,1
2021,8850,7,Cleveland Cavaliers,2021-10-28T02:30:00.000Z,42.30769230769231,33.0,2.5384615384615383,81.0,6.230769230769231,3.0,0.23076923076923078,20.0,1.5384615384615385,23.0,1.7692307692307692,27.0,2.076923076923077,239.91666666666666,18.455128205128204,37.5,92.0,7.076923076923077,8.260967845451871,26.0,12.0,0.9230769230769231,1.7541160386140584,6.0,57.0,4.384615384615385,4.133974309274743,10.0,14.0,1.0769230769230769,43.0,3.3076923076923075,9.0,0.6923076923076923,3.0,0.23076923076923078,20.0,1.5384615384615385,14.0,1.0769230769230769,65.0,5.0,22.676923076923078,7.6923076923076925,0.6,0.09090909090909091,0.24561403508771928,0.4952627045650302,1
2021,8850,16,LA Clippers,2021-10-28T02:30:00.000Z,34.33,31.0,3.1,87.0,8.7,9.0,0.9,41.0,4.1,8.0,0.8,13.0,1.3,239.96666666666667,23.996666666666666,34.15,79.0,7.9,5.646040894093646,16.0,19.0,1.9,0.9944289260117531,3.0,36.0,3.6,2.6331223544175333,10.0,9.0,0.9,27.0,2.7,13.0,1.3,2.0,0.2,14.0,1.4,24.0,2.4,-65.0,-6.5,32.2,12.08,1.3571428571428572,0.2903225806451613,0.25,0.4260138050043141,0
2021,8851,10,Detroit Pistons,2021-10-28T23:00:00.000Z,38.690909090909095,35.0,3.1818181818181817,86.0,7.818181818181818,13.0,1.1818181818181819,39.0,3.5454545454545454,19.0,1.7272727272727273,27.0,2.4545454545454546,240.0,21.818181818181817,36.38333333333333,102.0,9.272727272727273,4.859854094330592,19.0,22.0,2.0,1.1832159566199232,4.0,37.0,3.3636363636363638,2.0626549528569855,6.0,10.0,0.9090909090909091,27.0,2.4545454545454546,11.0,1.0,4.0,0.36363636363636365,12.0,1.0909090909090908,22.0,2.0,-40.0,-3.6363636363636362,42.0,26.154545454545453,1.8333333333333333,0.37142857142857144,0.2702702702702703,0.5210461789946874,0
2021,8851,27,Philadelphia 76ers,2021-10-28T23:00:00.000Z,58.67,38.0,3.8,76.0,7.6,12.0,1.2,27.0,2.7,22.0,2.2,24.0,2.4,239.96666666666667,23.996666666666666,36.166666666666664,110.0,11.0,8.75595035770913,30.0,22.0,2.2,2.043961295567452,6.0,46.0,4.6,5.125101625008686,18.0,6.0,0.6,40.0,4.0,7.0,0.7,9.0,0.9,20.0,2.0,23.0,2.3,40.0,4.0,51.14,51.67,1.1,0.3157894736842105,0.13043478260869565,0.6353974121996303,1
