season,game_id,team_id,team_name,date,ft_pct_mean,fg_made_sum,fg_made_mean,fg_attempted_sum,fg_attempted_mean,three_made_sum,three_made_mean,three_attempted_sum,three_attempted_mean,ft_made_sum,ft_made_mean,ft_attempted_sum,ft_attempted_mean,minutes_sum,minutes_mean,minutes_max,points_sum,points_mean,points_std,points_max,assists_sum,assists_mean,assists_std,assists_max,total_rebounds_sum,total_rebounds_mean,total_rebounds_std,total_rebounds_max,offensive_reb_sum,offensive_reb_mean,defensive_reb_sum,defensive_reb_mean,steals_sum,steals_mean,blocks_sum,blocks_mean,turnovers_sum,turnovers_mean,personal_fouls_sum,personal_fouls_mean,plus_minus_sum,plus_minus_mean,fg_pct_mean,three_pct_mean,assist_to_turnover_ratio,three_point_rate,offensive_reb_rate,true_shooting_pct,team_won
2024,14045,2,Boston Celtics,2024-10-04T16:00:00.000Z,30.88235294117647,37,2.176470588235294,98,5.764705882352941,20,1.1764705882352942,61,3.588235294117647,13,0.7647058823529411,17,1.0,240.0,14.117647058823529,25.0,107,6.294117647058823,5.3824333005894385,21,29,1.7058823529411764,1.8629514849544841,6,44,2.588235294117647,2.717048571736705,11,17,1.0,27,1.588235294117647,12,0.7058823529411765,8,0.47058823529411764,17,1.0,24,1.411764705882353,21,1.2352941176470589,36.67058823529412,19.776470588235295,1.7058823529411764,0.5405405405405406,0.38636363636363635,0.5072051573758058,1
2024,14045,9,Denver Nuggets,2024-10-04T16:00:00.000Z,38.529411764705884,37,2.176470588235294,86,5.0588235294117645,12,0.7058823529411765,32,1.8823529411764706,17,1.0,26,1.5294117647058822,239.0,14.058823529411764,23.0,103,6.0588235294117645,4.322478863963567,14,29,1.7058823529411764,1.8962036376122997,8,49,2.8823529411764706,2.204607474732647,8,12,0.7058823529411765,37,2.176470588235294,10,0.5882352941176471,2,0.11764705882352941,22,1.2941176470588236,24,1.411764705882353,-18,-1.0588235294117647,41.23529411764706,23.03529411764706,1.3181818181818181,0.32432432432432434,0.24489795918367346,0.5285303776683087,0
2024,14046,17,Los Angeles Lakers,2024-10-05T02:30:00.000Z,46.42857142857143,38,2.7142857142857144,79,5.642857142857143,10,0.7142857142857143,32,2.2857142857142856,21,1.5,23,1.6428571428571428,241.0,17.214285714285715,34.0,107,7.642857142857143,5.429366627703638,16,28,2.0,2.1122354181147664,7,38,2.7142857142857144,2.4629117048595277,7,4,0.2857142857142857,34,2.4285714285714284,9,0.6428571428571429,12,0.8571428571428571,20,1.4285714285714286,20,1.4285714285714286,-85,-6.071428571428571,41.957142857142856,15.135714285714286,1.4,0.2631578947368421,0.10526315789473684,0.6003141831238779,0
2024,14046,22,Minnesota Timberwolves,2024-10-05T02:30:00.000Z,24.325,47,2.9375,94,5.875,15,0.9375,37,2.3125,15,0.9375,26,1.625,240.0,15.0,29.0,124,7.75,7.66376756780458,22,24,1.5,1.591644851508443,5,41,2.5625,2.5811818998280613,9,9,0.5625,32,2.0,13,0.8125,3,0.1875,14,0.875,19,1.1875,85,5.3125,45.875,28.125,1.7142857142857142,0.3191489361702128,0.21951219512195122,0.5880121396054628,1
2024,14047,11,Golden State Warriors,2024-10-05T23:00:00.000Z,26.31578947368421,33,1.736842105263158,98,5.157894736842105,11,0.5789473684210527,48,2.526315789473684,14,0.7368421052631579,19,1.0,238.0,12.526315789473685,19.0,91,4.7894736842105265,4.008032869797866,15,24,1.263157894736842,0.9334586382051248,4,56,2.9473684210526314,2.013114894621608,7,19,1.0,37,1.9473684210526316,14,0.7368421052631579,6,0.3157894736842105,20,1.0526315789473684,25,1.3157894736842106,5,0.2631578947368421,30.357894736842102,10.773684210526316,1.2,0.3333333333333333,0.3392857142857143,0.42779240315908235,1
2024,14047,16,LA Clippers,2024-10-05T23:00:00.000Z,24.25625,30,1.875,78,4.875,8,0.5,35,2.1875,22,1.375,28,1.75,239.0,14.9375,27.0,90,5.625,4.745172985958116,14,21,1.3125,2.056493779875511,8,47,2.9375,2.2940139493908926,9,9,0.5625,38,2.375,11,0.6875,6,0.375,20,1.25,14,0.875,-5,-0.3125,31.95625,15.1,1.05,0.26666666666666666,0.19148936170212766,0.49822852081488045,0
2024,14048,2,Boston Celtics,2024-10-06T14:00:00.000Z,43.75,47,2.9375,93,5.8125,18,1.125,47,2.9375,18,1.125,22,1.375,240.0,15.0,23.0,130,8.125,6.248999919987197,21,33,2.0625,1.7308475765743594,6,38,2.375,1.9278658321228337,8,7,0.4375,31,1.9375,10,0.625,3,0.1875,8,0.5,27,1.6875,130,8.125,48.65,34.88125,4.125,0.3829787234042553,0.18421052631578946,0.6330346708219712,1
2024,14048,9,Denver Nuggets,2024-10-06T14:00:00.000Z,59.86923076923077,34,2.6153846153846154,80,6.153846153846154,8,0.6153846153846154,34,2.6153846153846154,28,2.1538461538461537,36,2.769230769230769,242.0,18.615384615384617,30.0,104,8.0,6.2182527020592095,20,24,1.8461538461538463,1.573009527739414,5,42,3.230769230769231,2.712742958515303,10,12,0.9230769230769231,30,2.3076923076923075,3,0.23076923076923078,1,0.07692307692307693,20,1.5384615384615385,24,1.8461538461538463,-130,-10.0,35.43846153846154,19.746153846153845,1.2,0.23529411764705882,0.2857142857142857,0.5425709515859766,0
2024,14049,5,Charlotte Hornets,2024-10-06T21:00:00.000Z,26.5625,41,2.5625,82,5.125,17,1.0625,38,2.375,10,0.625,18,1.125,241.0,15.0625,22.0,109,6.8125,5.4920396939570635,18,27,1.6875,1.9568256607747831,7,46,2.875,2.305789814069502,9,8,0.5,38,2.375,3,0.1875,6,0.375,19,1.1875,24,1.5,-10,-0.625,39.88125,25.49375,1.4210526315789473,0.4146341463414634,0.17391304347826086,0.6060943060498221,0
2024,14049,24,New York Knicks,2024-10-06T21:00:00.000Z,44.86923076923077,40,3.076923076923077,94,7.230769230769231,16,1.2307692307692308,45,3.4615384615384617,15,1.1538461538461537,19,1.4615384615384615,241.0,18.53846153846154,33.0,111,8.538461538461538,6.765296059244618,22,21,1.6153846153846154,1.6602440351979153,6,39,3.0,2.886751345948129,10,12,0.9230769230769231,27,2.076923076923077,11,0.8461538461538461,5,0.38461538461538464,10,0.7692307692307693,19,1.4615384615384615,10,0.7692307692307693,36.823076923076925,22.207692307692305,2.1,0.4,0.3076923076923077,0.5422039859320047,1
